"model_id","location","wis","ae_median","interval_coverage_50","interval_coverage_95","wis_relative_skill","wis_scaled_relative_skill","ae_median_relative_skill","ae_median_scaled_relative_skill"
"UMass-AR2","37",310.340585524241,386.695533129884,0,0.333333333333333,1.09121583070781,0.788509507376628,1.02955298497833,0.858549373867194
"UMass-AR2","38",29.5347391659844,35.2169545127889,0,0,1.34663932606916,1.16028555378963,1.21703342823178,1.10571293946601
"UMass-AR2","39",572.598242161382,704.213024212964,0,0,1.17101311812966,0.950398311357971,1.14079498869844,1.05400282267421
"UMass-AR2","40",179.027954398403,211.860642753913,0,0.333333333333333,0.999450047814453,0.826347382661664,0.961920773783558,0.828637578391436
"UMass-AR2","41",150.61246820019,196.22759182344,0.333333333333333,0.333333333333333,1.0272130445942,1.31322392405902,1.01692697079852,1.80112190114006
"UMass-AR2","42",659.198092616784,761.512920587504,0,0.333333333333333,0.832177987265297,0.706163472952294,0.82156066407049,0.785262306276284
"UMass-AR2","44",40.7513362611235,48.4153684846702,0,0,1.39580437809322,1.03561821084068,1.25490613377617,1.06463931514407
"UMass-AR2","45",159.543521820425,204.153843139272,0,0.333333333333333,1.10850708770014,0.768947456630337,1.03061329236086,0.846209161290531
"UMass-AR2","46",9.89528837774696,14.116562838154,0.333333333333333,0.666666666666667,0.949479987889915,0.915034508704223,Inf,NA
"UMass-AR2","47",327.991877163962,410.446752018217,0,0.333333333333333,0.88162452356715,0.706705982134827,0.878781284131428,0.822233402540896
"UMass-AR2","48",554.397885465068,713.252962818193,0.333333333333333,0.333333333333333,0.795094007285235,0.60482718087678,0.804752802935182,0.664860580889924
"UMass-AR2","49",153.743516383281,184.46955448885,0,0,1.15624241602543,0.927107418057994,1.08770318251378,1.06290917766313
"UMass-AR2","50",12.4989660402966,17.3067725815224,0,0.333333333333333,1.29908358986239,1.0049270686415,1.28172342242508,1.04849953623037
"UMass-AR2","51",238.697236089561,290.87032297168,0,0,1.35396472838061,0.920023472486726,1.19793288289062,0.958545647180952
"UMass-AR2","53",29.6215692146356,33.2901667567227,1,1,0.387534175329198,0.482229934064198,0.312225338437835,0.400249167076059
"UMass-AR2","54",66.2363378698958,87.3392844224044,0,0.333333333333333,1.06237681936002,0.819045502653601,1.04295716511876,0.885523100810315
"UMass-AR2","55",107.937112765021,141.006640933964,0,0.333333333333333,0.847381407591944,0.597527480749704,0.840780245278779,0.672053715146202
"UMass-AR2","56",76.5135372053071,88.3461547664682,0,0,1.29814171451331,1.26580381663853,1.25707119774677,1.29166854452959
"UMass-AR2","72",687.162598081421,701.536186106155,0.333333333333333,0.333333333333333,1.12950215819086,1.01170486627352,1.03377975214844,0.999326600309902
"UMass-flusion","01",78.2345303565037,119.354372111544,0.333333333333333,1,0.616625548601444,0.855995732426404,0.566148215348093,0.905760290828399
"UMass-flusion","02",20.5479920850614,25.9384225371088,0.333333333333333,0.333333333333333,1.00554705578291,0.854140034600431,0.964312101432933,0.905639470643147
"UMass-flusion","04",1604.55366082329,1814.44301495104,0,0.333333333333333,1.17290278882385,1.09913678874323,1.22722579896344,1.24394400204837
"UMass-flusion","05",42.2159085110533,59.9449291475114,0.333333333333333,0.333333333333333,0.702714334278868,0.500211575065625,0.590604032377447,0.460254573633114
"UMass-flusion","06",556.235275774008,831.019372918338,0,0.666666666666667,0.995960350247981,0.901582217993528,1.14278012275354,1.07650354845086
"UMass-flusion","08",208.743313542386,255.974169234911,0.333333333333333,0.333333333333333,0.846907118290857,0.768469678531653,0.892104857075085,0.884744926875749
"UMass-flusion","09",99.0755322470724,127.420426453926,0,0.333333333333333,0.761678297977915,0.646052266423276,0.803214269718626,0.731421645090298
